id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52666904,✈︎Fully-Equipped 1+1-BR Condo in DT Toronto✈︎,785826,Sky View,,Bay Street Corridor,43.6496,-79.38641,Entire home/apt,130,30,0,,,135,56,0,
52768649,New Cozy Deluxe 2BR+2BTH suite near YYZ Airport.,383288144,Adel & Joe,,Humber Summit,43.7503,-79.56814,Entire home/apt,182,3,10,2022-09-01,0.86,1,360,10,STR-2201-JDVRVM
52667010,♡Comfortable 1+1-BR Condo in DT Toronto♡,785826,Sky View,,Bay Street Corridor,43.6493,-79.3864,Entire home/apt,175,30,0,,,135,89,0,
52667253,Room 1 at Dublin St near Bloor/Lansdowne Station,398879725,Anna,,Dufferin Grove,43.65453,-79.44453,Private room,41,28,1,2022-05-01,0.14,3,177,1,
52770730,Hip 1bed/1bath Garden Suite in Little Italy,51070968,Lish,,Palmerston-Little Italy,43.65894,-79.42464,Entire home/apt,106,28,4,2022-08-31,0.42,7,190,4,
52771077,3 Bedroom Condo w/private gym,17219438,Kyle,,Waterfront Communities-The Island,43.63673,-79.39871,Entire home/apt,289,90,0,,,1,28,0,
52667380,✈︎Fully-Equipped 1+1-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.64911,-79.38821,Entire home/apt,175,30,0,,,135,83,0,
52781823,Lux modern 1-bdrm condo in Toronto city centre,22716983,Sasha,,Kensington-Chinatown,43.64969,-79.39216,Entire home/apt,186,28,2,2022-08-14,0.16,1,22,1,
52668134,✈︎Fully-Equipped 1+1-BR Condo in DT Toronto✈︎,785826,Sky View,,Bay Street Corridor,43.64935,-79.38636,Entire home/apt,143,30,0,,,135,79,0,
52790382,"Stunning 2 Bed 2 Bath | Free Parking, Skyline View",43385063,Olivia,,Dovercourt-Wallace Emerson-Junction,43.66608,-79.44628,Entire home/apt,122,28,7,2022-11-03,0.56,4,36,6,
52668249,♥Centrally-Located 1+1-BR Condo in DT Toronto♥,785826,Sky View,,Waterfront Communities-The Island,43.64973,-79.38845,Entire home/apt,130,30,0,,,135,81,0,
52790653,Dovercourt Garden Suite,253678734,Nesty,,Dufferin Grove,43.65771,-79.42903,Entire home/apt,107,31,4,2022-10-19,0.42,13,154,4,
52668410,♥Fully-Equipped 1-BR Condo in DT Toronto♥,785826,Sky View,,Bay Street Corridor,43.6491,-79.38675,Entire home/apt,163,30,0,,,135,89,0,
52790748,Bachelor Apartment/Private Entrance & Parking,191785986,Natasha,,Westminster-Branson,43.783714,-79.457359,Entire home/apt,86,28,29,2022-11-16,2.13,2,365,26,Exempt
52668612,♡Comfortable 1+1-BR Condo in DT Toronto♡,785826,Sky View,,Bay Street Corridor,43.64898,-79.38666,Entire home/apt,163,30,0,,,135,83,0,
52669141,♥Fully-Equipped 3-BR Condo in DT Toronto♥,785826,Sky View,,Waterfront Communities-The Island,43.64857,-79.3881,Entire home/apt,180,30,0,,,135,6,0,
52792570,EXECUTIVE CONDO DOWNTOWN W/ SKYLINE VIEW+ PARKING,95474618,Jaskaran,,Niagara,43.63694,-79.40563,Entire home/apt,321,2,7,2021-12-30,0.52,2,75,3,STR-2011-FLFXVB
52669567,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Bay Street Corridor,43.64938,-79.38654,Entire home/apt,141,30,0,,,135,83,0,
52669885,✈︎Centrally-Located 1-BR Condo in DT Toronto✈︎,785826,Sky View,,Bay Street Corridor,43.64885,-79.38658,Entire home/apt,125,30,0,,,135,70,0,
52795937,Lovely 1 private bedroom with patio,382841729,Alexander,,Long Branch,43.5954,-79.52326,Private room,75,28,24,2022-06-09,1.73,1,341,17,STR-2105-HJVKVK
52670211,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.65024,-79.38823,Entire home/apt,175,30,0,,,135,30,0,
52796137,Luxury condo downtown toronto,9509352,Sylvester,,Niagara,43.63855,-79.40283,Entire home/apt,349,300,1,2022-10-09,0.50,1,180,1,STR-2207-HMYKVK
52674052,Private Room in DownTown Toronto near C N Tower,426388787,3i International,,Cabbagetown-South St.James Town,43.66421,-79.37544,Private room,46,28,8,2022-11-30,0.64,1,258,7,
52808138,4 Bedroom Beaches House with Hot Tub,427520282,Sean,,The Beaches,43.66914,-79.30811,Entire home/apt,600,2,20,2022-11-06,1.46,1,126,17,STR-2110-FTGHHC
52808223,Little Italy Home Upper,253678734,Nesty,,Palmerston-Little Italy,43.65792,-79.41208,Entire home/apt,100,31,0,,,13,352,0,
52675269,Trinity Bellwoods Oasis on the Park 4 Bed 4.5 Wash,16306062,Deepak,,Trinity-Bellwoods,43.64952,-79.41419,Entire home/apt,500,29,0,,,1,364,0,
52810190,"Waterfront/Ent. District Condo-MTCC, CN Tower View",210685376,Avish,,Waterfront Communities-The Island,43.64101838473736,-79.38300175855352,Entire home/apt,500,28,23,2022-10-20,1.68,1,109,19,STR-2106-FKMDVB
52675924,多倫多市中心精品街  Yorkville condo studio suite,172002667,Amy,,Annex,43.67145,-79.39351,Entire home/apt,120,28,2,2021-12-19,0.15,3,224,1,
52684022,✦WFH Chic private room ✦ Patio ✦ 2-mins to Subway!,41416548,Lorenzo,,Dovercourt-Wallace Emerson-Junction,43.660568,-79.440117,Private room,89,1,42,2022-11-04,3.02,1,105,35,STR-2109-HMCVHK
52811188,Spacious & Renovated 3 Bedroom House in Toronto,32459267,Jeesoo,,Dovercourt-Wallace Emerson-Junction,43.66772,-79.43804,Entire home/apt,113,28,0,,,1,89,0,
52811902,Modern Midtown  House 3Brm+Parking,266159976,Pardis,,Mount Pleasant East,43.70867,-79.38562,Entire home/apt,188,29,0,,,12,265,0,
52812527,A VIEW OF GREAT LAKE ONTARIO - DIRECTLY ON KING ST. STREETCAR AND SHORT WALK TO THE BEACH,404334708,Christopher,,South Parkdale,43.63598,-79.44033,Shared room,100,28,0,,,1,365,0,Exempt
52692472,Casa blanca #8 (basement),177084561,Alice,,Bayview Woods-Steeles,43.80032,-79.38427,Private room,36,28,0,,,7,86,0,
52812960,3BR + 2BA Waterfront Condo with Parking,424021108,Gia,,Waterfront Communities-The Island,43.64274,-79.38303,Entire home/apt,40,28,2,2022-05-31,0.21,1,115,2,
52694429,Penthouse!Bedroom in the clouds!CN tower,10352387,Mybnbmanager,,Waterfront Communities-The Island,43.64161,-79.38076,Private room,109,28,22,2022-10-31,1.58,7,174,13,STR-2104-HJBKVJ
52701918,Beautiful Modern 1+1 Condo in King West,347186286,Delnnis Yvonne,,Waterfront Communities-The Island,43.646128944459115,-79.40322538773789,Entire home/apt,311,2,54,2022-11-21,4.09,1,11,52,STR-2110-HRJVHK
52823080,Bedroom in a shared lovely space in Toronto,334987062,Hunter,,Church-Yonge Corridor,43.67015,-79.38409,Private room,104,1,3,2022-11-24,3,1,356,3,STR-2209-HQJDVK
52702580,2BR + 1 BATH + BALCONY ENTERTAINMENT DISTRICT,425580502,Anton,,Bay Street Corridor,43.6503,-79.38324,Entire home/apt,190,28,37,2022-12-06,2.64,1,13,26,STR-2108-FHWVHB
52823812,Room in Little Italy,130045012,Francis,,Trinity-Bellwoods,43.6538353,-79.422179,Private room,78,2,18,2022-11-20,4.46,1,338,18,STR-2206-FQKDVC
52824074,Lovely Liberty Village Premium Condo 1BR,236124053,Daniel,,South Parkdale,43.63951,-79.42474,Entire home/apt,95,28,2,2022-01-15,0.16,1,95,1,
52705149,FREE BREAKFAST!!!  Five minutes to Subway Station.,426649509,Javed,,Ionview,43.7334,-79.26383,Private room,93,1,19,2022-07-01,1.41,1,86,16,STR-2110-GHMHHF
52825859,Modern Private & Shared Home - 20mins to Downtown,18695102,Anna,,Woodbine-Lumsden,43.69097,-79.30813,Entire home/apt,211,3,5,2022-11-06,0.68,3,357,5,STR-2110-GVPPHH
52827338,"Elegant 2Bedroom Downtown Toronto, by Eaton Centre",108160059,Mustafa,,Church-Yonge Corridor,43.65633,-79.37467,Entire home/apt,220,2,52,2022-11-22,6.42,1,3,52,STR-2111-JFGKVM
52707392,Coz&New renovation 2-Bedrooms apartment in Toronto,41032912,Derrick,,Newtonbrook West,43.7874,-79.43486,Entire home/apt,103,28,2,2022-10-06,0.50,3,183,2,
52829195,Agathalily,14118463,Natalia,,Dovercourt-Wallace Emerson-Junction,43.67219,-79.42272,Entire home/apt,90,30,4,2022-07-31,0.39,2,70,4,
52708744,clean B beautiful 1 bed room,310223515,Miwa,,Downsview-Roding-CFB,43.72454,-79.52113,Private room,30,30,4,2022-08-21,0.31,4,335,3,
52830039,Spacious Newly renovated 2 bed 1 bath unit,200647267,Jeffrey,,Willowridge-Martingrove-Richview,43.68556,-79.56856,Entire home/apt,157,28,102,2022-11-27,7.46,1,340,91,STR-2110-HKLBHK
52714951,Modern 2-bedroom house in a vibrant neighbourhood,59314140,Mahi,,Greenwood-Coxwell,43.67034,-79.32136,Entire home/apt,150,28,2,2022-05-31,0.23,1,109,2,
52715114,191 Livingstone - Ground Flr,94071526,Matthew,,Briar Hill-Belgravia,43.69688,-79.447731,Entire home/apt,80,28,7,2022-10-31,0.55,12,247,6,
52836707,Lovely 1-bedroom with a patio.,34728187,Julian,,Roncesvalles,43.64116,-79.43686,Entire home/apt,100,28,4,2022-10-02,0.49,1,123,4,
52721455,Lovely penthouse view with balcony,18345344,Steve,,Church-Yonge Corridor,43.66462,-79.38401,Entire home/apt,75,28,2,2022-12-05,0.16,1,37,1,
52721516,5 minutes walk to Main Street subway,421695800,Yong,,Woodbine-Lumsden,43.6929,-79.30509,Private room,46,28,1,2022-02-28,0.11,5,337,1,
52836719,"Leslieville Studio Apartment, Walk To Queen East",66062139,David,,South Riverdale,43.66414,-79.34842,Entire home/apt,168,2,36,2022-12-04,2.66,1,151,30,STR-2110-FGHPHB
52723593,Cheerful 1 Bedroom Basement Studio,82210224,Amit,,West Hill,43.7620065210738,-79.19308011308362,Entire home/apt,59,3,18,2022-11-06,1.37,1,58,16,STR-2110-FPQVHC
52838282,Premium 1BR in the heart of downtown Toronto,135718015,Ayk,,Waterfront Communities-The Island,43.64142,-79.38318,Entire home/apt,199,28,2,2022-01-31,0.17,38,180,2,STR-2203-GQGKVG
52724117,cozy 3 bedrooms in north york,257897328,Tiffany,,Newtonbrook West,43.78278,-79.43451,Entire home/apt,157,1,11,2022-12-05,0.88,2,243,10,STR-2205-FPMPHC
52839433,2 bedroom basement suite with separate entrance,60134124,Giovanni,,Thistletown-Beaumond Heights,43.73295,-79.55733,Entire home/apt,77,28,2,2022-10-30,0.78,1,148,2,
52728269,Beautiful Home in Toronto's Beaches Neighbourhood,253678734,Nesty,,Woodbine Corridor,43.6752,-79.30985,Entire home/apt,175,30,1,2021-11-16,0.08,13,364,0,
52840658,Entire Basement Suite with separate entrance,9017548,Magdalena,,Dovercourt-Wallace Emerson-Junction,43.66643,-79.45502,Entire home/apt,70,10,15,2022-10-14,1.25,1,108,15,STR-2110-FXLBHD
