"id","host_id.x","price","minimum_nights","number_of_reviews","availability_365","calculated_host_listings_count","host_id.y","host_is_superhost"
36941933,277694525,90,28,5,179,2,277694525,FALSE
36942926,277694525,60,28,7,179,2,277694525,FALSE
36948174,62443792,42,28,56,173,3,62443792,TRUE
36958662,257313261,110,28,3,242,2,257313261,FALSE
36958688,18754509,95,28,2,364,1,18754509,FALSE
36960807,37514178,130,30,5,324,20,37514178,TRUE
36963810,6803755,99,10,25,126,1,6803755,TRUE
36964414,29685955,57,28,0,0,1,29685955,FALSE
36964785,11918654,199,28,1,320,1,11918654,FALSE
36969058,277908954,72,28,14,0,1,277908954,FALSE
36970792,275263495,91,28,0,81,1,275263495,FALSE
36971408,5939874,176,31,19,137,1,5939874,TRUE
36972152,277941124,150,28,14,0,1,277941124,FALSE
36981747,72647283,250,28,1,0,1,72647283,FALSE
37005990,169664485,92,180,1,219,1,169664485,FALSE
37012438,278268861,100,28,24,0,1,278268861,FALSE
37014121,281036922,79,28,15,0,1,281036922,FALSE
37016301,52873585,63,60,0,251,1,52873585,FALSE
37016511,278305230,158,28,21,0,1,278305230,FALSE
37040303,26440699,150,28,2,0,1,26440699,FALSE
37044610,272301657,149,28,11,208,1,272301657,TRUE
37047977,6033169,95,28,41,0,1,6033169,FALSE
37049149,10569188,65,28,1,0,1,10569188,FALSE
37050026,82430885,275,28,0,56,1,82430885,FALSE
37053044,278634468,233,28,9,0,1,278634468,FALSE
37053268,278939798,295,90,8,69,2,278939798,FALSE
37059993,147556519,136,28,1,363,1,147556519,FALSE
37065294,25852486,299,28,93,0,1,25852486,TRUE
37079070,240647362,211,7,41,83,3,240647362,FALSE
37080498,16728980,99,28,2,169,1,16728980,FALSE
37083384,278928585,113,28,73,65,3,278928585,TRUE
37084811,176061832,250,28,4,89,1,176061832,FALSE
37087128,233002186,195,90,0,359,1,233002186,FALSE
37089023,278972785,165,28,0,365,1,278972785,FALSE
37094267,13936429,200,2,26,0,3,13936429,FALSE
37095560,182465544,389,28,2,0,1,182465544,FALSE
37110958,27361518,75,7,17,365,2,27361518,TRUE
37113835,279165480,206,28,71,148,1,279165480,FALSE
37116593,68523074,264,28,24,180,1,68523074,FALSE
37119770,32980740,100,3,0,83,2,32980740,FALSE
37123653,11418370,50,56,2,220,12,11418370,TRUE
37124848,278678226,149,365,2,0,1,278678226,FALSE
37126135,279265389,198,28,5,0,1,279265389,FALSE
37130430,275811418,386,28,78,363,1,275811418,TRUE
37130448,22964552,73,1,150,361,2,22964552,TRUE
37141240,2457693,79,28,1,0,1,2457693,FALSE
37148592,186849332,1099,30,1,83,3,186849332,FALSE
37149720,186849332,3099,300,0,0,3,186849332,FALSE
37150405,708622,55,28,1,0,1,708622,FALSE
37150544,268076570,33,28,7,0,2,268076570,FALSE
37151190,138826603,78,1,191,74,1,138826603,TRUE
37152015,167034435,209,28,70,361,24,167034435,FALSE
37154036,85109485,230,28,11,341,12,85109485,TRUE
37156288,150625571,52,29,0,365,12,150625571,FALSE
37157208,279557934,60,2,12,154,3,279557934,TRUE
37157312,11418370,50,60,15,356,12,11418370,TRUE
37157592,11418370,50,60,11,327,12,11418370,TRUE
37160858,125343744,79,28,37,0,1,125343744,FALSE
37162131,156502661,159,28,0,365,1,156502661,FALSE
37167166,13453875,937,28,1,339,1,13453875,FALSE
37170058,268076570,27,28,5,0,2,268076570,FALSE
37175718,20261518,130,3,42,66,1,20261518,TRUE
37176096,279557934,56,28,5,269,3,279557934,TRUE
37182775,230277147,118,31,8,84,3,230277147,TRUE
37199084,279992180,130,28,59,25,1,279992180,FALSE
37206416,268198275,75,1,5,365,10,268198275,FALSE
37207242,56999877,91,3,94,118,2,56999877,FALSE
37207723,123749937,86,28,12,0,1,123749937,FALSE
37208556,273156602,164,28,1,151,1,273156602,FALSE
37212927,83575412,298,28,10,0,1,83575412,FALSE
37217538,280211131,55,28,4,280,1,280211131,FALSE
37218442,7942385,200,28,0,161,1,7942385,FALSE
37221150,280247963,110,28,5,0,1,280247963,FALSE
37233055,272796519,60,28,44,358,3,272796519,FALSE
37233788,5906754,145,28,6,0,2,5906754,FALSE
37234937,22964552,72,1,205,352,2,22964552,TRUE
37236925,105820707,174,30,0,0,4,105820707,FALSE
37239056,34695406,109,4,54,48,1,34695406,TRUE
37241060,256444724,533,28,114,53,6,256444724,FALSE
37242856,28457143,250,28,54,357,2,28457143,FALSE
37244187,41209891,300,30,0,83,1,41209891,FALSE
37244647,280401183,600,28,0,0,1,280401183,FALSE
37249158,115439428,86,28,4,0,1,115439428,FALSE
37254652,18397588,399,28,1,0,1,18397588,FALSE
37257755,55133701,643,28,8,0,2,55133701,FALSE
37260269,13560002,149,30,2,0,1,13560002,FALSE
37278622,21878865,350,28,0,363,2,21878865,FALSE
37284667,79920843,169,28,51,139,2,79920843,FALSE
37288038,55282484,150,28,3,0,1,55282484,FALSE
37300323,90714639,150,28,82,253,1,90714639,TRUE
37315115,276004325,96,28,7,0,1,276004325,FALSE
37326986,40738775,110,2,33,120,1,40738775,TRUE
37327268,281012434,225,28,7,90,2,281012434,TRUE
37327719,55840133,534,2,29,0,1,55840133,FALSE
37329492,37075787,279,2,32,81,1,37075787,FALSE
37331641,281143950,85,28,7,0,1,281143950,FALSE
37333364,221127497,40,30,1,28,1,221127497,FALSE
37335105,280803249,120,28,8,0,1,280803249,FALSE
37335660,77697999,400,28,8,0,1,77697999,FALSE
37347105,281128957,125,30,1,340,1,281128957,FALSE
37349774,10202618,242,28,6,344,71,10202618,FALSE
37353238,13054445,500,28,45,0,2,13054445,TRUE
37358525,149971963,79,28,7,0,1,149971963,FALSE
37360275,281495688,300,28,3,329,4,281495688,TRUE
37360279,281487566,285,28,0,0,1,281487566,FALSE
37361587,29395026,147,28,58,101,6,29395026,FALSE
37364173,185563751,120,28,0,87,1,185563751,FALSE
37370116,83812170,140,28,80,257,1,83812170,FALSE
37381197,281667112,133,28,11,365,7,281667112,FALSE
37392190,169697179,158,30,13,235,29,169697179,FALSE
37397462,211772816,32,28,7,0,3,211772816,FALSE
37400220,129732838,150,28,4,0,1,129732838,FALSE
37400709,133466055,125,28,3,0,1,133466055,FALSE
37401889,27650523,210,28,0,0,1,27650523,FALSE
37402870,38030183,66,28,6,339,4,38030183,FALSE
37418957,282118315,50,1,47,354,2,282118315,FALSE
37421118,32005598,579,3,3,332,1,32005598,FALSE
37423774,204354481,179,28,3,0,1,204354481,FALSE
37423909,10486938,99,30,2,179,4,10486938,TRUE
37431114,282261335,3570,28,55,270,1,282261335,FALSE
37434785,260079173,388,28,14,66,6,260079173,TRUE
37448034,35494320,119,2,63,15,1,35494320,TRUE
37451887,8354867,150,32,7,0,1,8354867,FALSE
37456564,282484200,225,28,0,177,1,282484200,FALSE
37462330,72222112,82,28,5,0,1,72222112,FALSE
37463177,205777400,60,28,0,0,1,205777400,FALSE
37481454,157509352,120,28,26,100,1,157509352,TRUE
37493694,176423357,149,28,12,0,2,176423357,FALSE
37495094,1142531,136,112,50,251,3,1142531,FALSE
37497710,94071526,92,28,11,0,12,94071526,TRUE
37516294,69992188,125,28,20,0,1,69992188,FALSE
37525285,49885703,175,28,0,0,1,49885703,FALSE
37526285,126781555,129,28,12,0,1,126781555,FALSE
37527420,22541363,98,28,17,209,1,22541363,TRUE
37528208,79122113,75,28,1,0,4,79122113,FALSE
37534556,280725010,249,28,1,364,2,280725010,FALSE
37535446,283487411,300,28,1,0,1,283487411,FALSE
37535509,280725010,185,28,4,209,2,280725010,FALSE
37535515,21208695,25,28,5,0,1,21208695,FALSE
37555237,51859285,150,28,8,0,1,51859285,FALSE
37558535,7808730,122,28,41,244,1,7808730,FALSE
37563008,124915178,38,28,3,0,2,124915178,FALSE
37566561,283804600,199,1,146,10,1,283804600,FALSE
37571468,283849803,60,28,1,0,1,283849803,FALSE
37593536,61713393,125,28,45,155,5,61713393,TRUE
37597307,496268,199,28,47,269,2,496268,TRUE
37601734,13170133,150,28,5,173,1,13170133,FALSE
37604683,281667112,103,28,12,333,7,281667112,FALSE
37606028,281667112,88,28,20,242,7,281667112,FALSE
37606200,281667112,83,28,8,229,7,281667112,FALSE
37609478,284153519,147,1,75,145,1,284153519,FALSE
37612278,235369434,100,30,13,148,1,235369434,TRUE
37623381,273730029,77,1,186,86,3,273730029,TRUE
37624237,276561726,300,28,60,251,3,276561726,FALSE
37625292,10435767,135,28,6,0,1,10435767,FALSE
37625665,13936429,120,2,10,0,3,13936429,FALSE
37628193,13936429,100,2,12,64,3,13936429,FALSE
37630870,174806130,80,28,4,0,1,174806130,FALSE
37632484,284330525,85,28,17,249,3,284330525,FALSE
37637817,284395460,165,28,0,179,1,284395460,FALSE
37646196,48934910,375,28,17,0,1,48934910,FALSE
37653733,48936599,83,28,1,0,1,48936599,FALSE
37660591,254676587,100,28,206,180,1,254676587,TRUE
37660860,263342860,148,28,13,0,2,263342860,TRUE
37665326,110486834,59,1,3,336,3,110486834,FALSE
37675346,259848607,204,28,0,179,4,259848607,FALSE
37676835,39090786,250,30,0,83,1,39090786,FALSE
37684907,284807390,55,28,10,156,1,284807390,FALSE
37706031,4822494,359,3,59,330,1,4822494,TRUE
37708940,43587710,60,28,0,0,1,43587710,FALSE
37716633,5831718,119,28,1,0,1,5831718,FALSE
37718703,284756360,545,28,0,0,1,284756360,FALSE
37719064,56416431,146,28,1,0,1,56416431,FALSE
37720777,43114380,159,28,12,0,1,43114380,FALSE
37723685,9080790,493,28,0,365,2,9080790,FALSE
37740852,846505,225,28,55,153,50,846505,FALSE
37742746,261892835,45,28,6,364,2,261892835,FALSE
37749573,183042938,49,28,6,0,3,183042938,FALSE
37750444,11362355,250,28,0,88,1,11362355,FALSE
37751953,102557743,77,28,8,89,4,102557743,TRUE
37752611,279765021,900,60,0,179,1,279765021,FALSE
37753887,146226441,147,28,96,174,34,146226441,FALSE
37754962,108776559,30,28,6,219,2,108776559,FALSE
37755044,285528521,238,5,55,22,1,285528521,TRUE
37755972,271089142,120,28,44,148,2,271089142,FALSE
37772621,285690825,177,28,1,364,2,285690825,FALSE
37774417,233489588,36,1,7,308,2,233489588,FALSE
37776025,285720137,140,28,53,173,1,285720137,TRUE
37778113,131390879,67,28,10,235,1,131390879,TRUE
37785186,51532891,50,28,0,0,1,51532891,FALSE
37785654,177090973,250,28,2,59,1,177090973,FALSE
37793772,85741726,259,28,58,158,1,85741726,TRUE
37798435,3826255,82,30,26,62,1,3826255,TRUE
37802418,281012434,120,28,5,89,2,281012434,TRUE
37803041,286109265,183,3,55,78,1,286109265,TRUE
37804427,8197608,50,28,10,0,2,8197608,FALSE
37813979,261702849,1255,2,10,341,2,261702849,TRUE
37814991,59038458,1212,2,20,341,3,59038458,TRUE
37830133,53968698,85,28,2,0,2,53968698,FALSE
37834230,3740441,66,60,6,76,2,3740441,FALSE
37835642,54422135,230,28,0,351,30,54422135,FALSE
37835800,97777185,134,28,1,351,11,97777185,FALSE
37839508,69778408,105,28,10,0,3,69778408,FALSE
37846040,21809656,119,28,31,41,3,21809656,TRUE
37854204,79122113,95,28,0,0,4,79122113,FALSE
37854428,286656451,90,28,163,36,1,286656451,TRUE
37855984,146226441,256,1,42,127,34,146226441,FALSE
37855996,12013800,95,4,4,47,4,12013800,TRUE
37858360,91509994,62,28,15,0,1,91509994,FALSE
37858974,99920224,80,28,7,179,1,99920224,FALSE
37859544,271310731,334,1,61,53,8,271310731,FALSE
37877439,85109485,165,28,15,325,12,85109485,TRUE
37878212,13053259,96,1,321,301,1,13053259,FALSE
37880884,286934409,99,28,52,35,4,286934409,TRUE
37884211,286970349,628,28,12,89,1,286970349,FALSE
37884763,279809859,58,28,2,0,1,279809859,FALSE
37886474,286211530,89,28,24,296,1,286211530,TRUE
37886608,286998881,90,28,4,0,1,286998881,FALSE
37886818,183042938,59,28,4,0,3,183042938,FALSE
37887893,286934409,75,1,30,26,4,286934409,TRUE
37888196,286934409,81,1,30,45,4,286934409,TRUE
37908422,146226441,131,28,40,157,34,146226441,FALSE
37911380,287195333,606,28,0,178,1,287195333,FALSE
37912833,98785750,164,31,5,69,1,98785750,FALSE
37914532,58598345,60,28,0,0,1,58598345,FALSE
37914688,95945877,245,28,19,169,1,95945877,FALSE
37916419,846505,150,28,41,115,50,846505,FALSE
37917201,184257726,39,28,23,0,1,184257726,FALSE
37919969,92834120,100,28,1,335,7,92834120,FALSE
37943494,36121065,385,2,24,250,2,36121065,TRUE
37943708,287643427,161,28,18,97,2,287643427,FALSE
37945360,287483064,150,28,0,90,1,287483064,FALSE
37945989,228135429,45,28,4,346,2,228135429,FALSE
37946433,29889412,848,2,13,147,1,29889412,FALSE
37946821,152642828,96,30,0,66,2,152642828,FALSE
37947458,106709676,102,2,122,265,2,106709676,TRUE
37948610,286411918,425,28,0,180,1,286411918,FALSE
37971088,36121065,225,2,30,245,2,36121065,TRUE
37971321,273148697,414,28,83,153,1,273148697,TRUE
37974087,271164006,65,28,22,0,1,271164006,FALSE
37975736,270151487,249,28,17,89,1,270151487,FALSE
37988061,262595111,318,28,5,89,24,262595111,FALSE
37993653,124427684,90,28,6,0,1,124427684,FALSE
38002389,174094493,40,28,1,0,2,174094493,FALSE
38015772,785826,163,28,2,84,135,785826,FALSE
38024981,7153656,191,1,44,129,5,7153656,FALSE
38025608,7153656,179,1,14,129,5,7153656,FALSE
38025664,183042938,59,28,7,0,3,183042938,FALSE
38026971,288532942,110,28,23,0,1,288532942,FALSE
38027828,288542938,169,3,3,172,1,288542938,FALSE
38038996,1112766,108,28,84,305,4,1112766,TRUE
38039008,193048676,98,28,11,146,2,193048676,FALSE
38041039,204976120,71,28,0,0,1,204976120,FALSE
38041941,86958858,650,28,0,88,1,86958858,FALSE
38042945,52331818,190,28,1,0,1,52331818,FALSE
38043807,288671055,133,31,22,119,2,288671055,TRUE
38044590,46175105,300,3,56,329,1,46175105,TRUE
38047399,285518432,148,28,45,40,1,285518432,TRUE
38047506,79122113,55,28,1,0,4,79122113,FALSE
38047546,79122113,55,28,3,0,4,79122113,FALSE
38059945,96693289,45,31,2,365,12,96693289,FALSE
38060680,96693289,30,30,2,341,12,96693289,FALSE
38060853,249994142,185,28,15,60,2,249994142,FALSE
38061630,157862575,25,28,1,0,1,157862575,FALSE
38067850,28457143,679,28,147,295,2,28457143,FALSE
38069069,35822833,175,28,49,85,2,35822833,FALSE
38069680,80202988,202,28,16,282,3,80202988,TRUE
38069982,288896703,50,28,1,64,1,288896703,FALSE
38073942,269916332,292,28,117,34,1,269916332,TRUE
38074910,37318876,103,90,9,124,1,37318876,TRUE
38076531,107497569,158,28,34,0,2,107497569,FALSE
38090356,131001508,280,28,4,365,1,131001508,FALSE
38095966,12872840,158,2,17,242,1,12872840,FALSE
38097542,285690825,177,28,0,364,2,285690825,FALSE
38118156,579683,120,28,8,179,4,579683,FALSE
38121443,260079173,145,28,12,162,6,260079173,TRUE
38124170,271873529,300,28,186,42,3,271873529,FALSE
38128498,45477306,150,121,1,358,1,45477306,FALSE
38129478,403496186,58,90,16,0,1,403496186,FALSE
38130198,152101740,48,30,11,0,5,152101740,FALSE
38146132,39962956,389,28,0,365,1,39962956,FALSE
38151828,289856712,135,28,1,0,1,289856712,FALSE
38154617,22773087,129,29,23,161,4,22773087,TRUE
38154680,289895373,153,28,26,0,1,289895373,FALSE
38155316,289358644,99,28,1,0,2,289358644,FALSE
38156459,79920634,96,29,22,130,2,79920634,TRUE
38156573,111033173,97,28,16,0,1,111033173,FALSE
38156736,289358644,99,28,0,0,2,289358644,FALSE
38157837,113826425,233,30,0,359,1,113826425,TRUE
38158483,7153656,249,1,19,129,5,7153656,FALSE
38160280,97014845,119,1,254,227,1,97014845,TRUE
38160704,72294356,200,28,6,65,1,72294356,FALSE
38161252,141325399,274,28,4,0,1,141325399,FALSE
38162453,7153656,319,1,50,122,5,7153656,FALSE
38164049,27796777,150,28,5,0,1,27796777,FALSE
38164598,247017110,150,28,51,64,3,247017110,FALSE
38168259,290012750,104,28,87,129,1,290012750,FALSE
38176620,15540826,150,30,19,123,1,15540826,FALSE
38183664,9698896,78,28,0,0,1,9698896,FALSE
38184745,290120844,165,28,2,0,1,290120844,FALSE
38188341,34352200,100,4,107,70,1,34352200,TRUE
38192707,50332082,120,90,0,67,2,50332082,TRUE
38208575,86422817,35,28,2,180,4,86422817,FALSE
38212387,96693289,33,31,3,310,12,96693289,FALSE
38213541,171350436,75,28,8,0,1,171350436,FALSE
38215883,290344002,61,1,120,0,1,290344002,TRUE
38217188,290401798,2000,28,4,180,1,290401798,FALSE
38219341,273730029,83,1,319,83,3,273730029,TRUE
38225157,58917662,69,28,30,11,3,58917662,TRUE
38227949,269357456,150,28,0,0,1,269357456,FALSE
38232446,290511199,3000,28,0,179,1,290511199,FALSE
38234574,290528034,146,28,14,0,1,290528034,FALSE
38234968,18751367,250,31,15,90,1,18751367,TRUE
38236139,288895931,50,28,1,365,1,288895931,FALSE
38238414,280754761,65,3,89,80,3,280754761,FALSE
38238519,207165672,74,28,13,338,1,207165672,FALSE
38242959,290631596,155,28,9,337,3,290631596,FALSE
38243019,58792004,80,28,6,0,1,58792004,FALSE
38253198,24085234,25,30,1,0,9,24085234,FALSE
38253615,1311028,77,28,38,0,2,1311028,FALSE
38254484,290716405,250,28,3,173,1,290716405,FALSE
38255952,270343633,590,28,1,180,1,270343633,FALSE
38257281,124915178,35,28,1,0,2,124915178,FALSE
38257284,290737695,90,28,28,365,1,290737695,FALSE
38258264,290744799,130,28,10,158,1,290744799,FALSE
38261874,75901750,248,28,0,0,1,75901750,FALSE
38262217,290780726,158,1,428,80,2,290780726,TRUE
38264204,5118421,90,28,23,181,1,5118421,FALSE
38264953,4705557,250,28,1,0,1,4705557,FALSE
38281396,37905670,33,28,15,55,5,37905670,TRUE
38286595,259521172,50,28,1,0,1,259521172,FALSE
38290026,90521347,179,28,9,0,1,90521347,FALSE
38292670,16668155,135,28,1,359,1,16668155,FALSE
38293527,266159976,194,28,16,146,12,266159976,FALSE
38295203,170561439,72,1,338,238,1,170561439,TRUE
38295574,51938013,80,30,8,338,2,51938013,TRUE
38299208,40406859,35,28,5,348,9,40406859,TRUE
38300426,291208789,150,28,4,158,1,291208789,FALSE
38303321,278928585,185,28,39,155,3,278928585,TRUE
38313773,273658759,200,31,20,221,13,273658759,FALSE
38318376,291424503,184,2,110,263,1,291424503,TRUE
38322153,11725203,38,28,0,0,1,11725203,FALSE
38323335,291521760,399,28,0,365,1,291521760,FALSE
38323560,12090782,150,28,1,87,1,12090782,FALSE
38323593,172682372,47,2,106,15,2,172682372,TRUE
38326576,291576734,130,30,16,177,1,291576734,TRUE
38329058,291533774,106,1,360,72,3,291533774,TRUE
38329448,291533774,107,1,351,77,3,291533774,TRUE
38331332,139927042,136,28,0,327,2,139927042,FALSE
38333079,150208989,50,28,11,0,1,150208989,FALSE
38346463,289994902,358,28,6,179,3,289994902,TRUE
38347432,13761424,40,28,2,0,1,13761424,FALSE
38347679,132394298,111,28,52,356,1,132394298,FALSE
38353067,167034435,209,28,65,360,24,167034435,FALSE
38354635,261060328,228,28,90,53,4,261060328,FALSE
38358984,291948641,90,28,1,0,1,291948641,FALSE
38360441,252563995,150,30,12,0,1,252563995,FALSE
38374057,292210340,750,28,1,178,1,292210340,FALSE
38377734,292257317,90,28,28,224,1,292257317,TRUE
38383651,248291219,167,4,34,31,1,248291219,FALSE
38401903,292527083,170,1,49,363,4,292527083,TRUE
38403506,286790129,177,28,0,179,1,286790129,FALSE
38404049,122295862,47,28,37,0,1,122295862,FALSE
38404577,259848607,204,28,0,365,4,259848607,FALSE
38404808,5845313,80,220,0,223,4,5845313,FALSE
38411631,48282367,129,28,96,0,1,48282367,FALSE
38413676,292730860,89,30,40,218,1,292730860,TRUE
38416051,40406859,27,28,13,59,9,40406859,TRUE
38425919,2020529,80,28,16,92,1,2020529,FALSE
38427384,150625571,77,29,2,365,12,150625571,FALSE
38427852,245008110,200,28,17,364,1,245008110,FALSE
38429800,290631596,100,28,10,155,3,290631596,FALSE
38429941,290631596,75,28,4,66,3,290631596,FALSE
38430444,971212,125,28,3,154,1,971212,FALSE
38435497,292278600,140,90,0,0,1,292278600,FALSE
38435643,32044025,129,30,0,0,21,32044025,TRUE
38435678,292991667,120,28,11,281,1,292991667,FALSE
38436055,36748066,147,3,83,275,4,36748066,FALSE
38436600,32044025,69,30,0,0,21,32044025,TRUE
38437012,32044025,125,30,0,0,21,32044025,TRUE
38437461,40406859,37,28,5,83,9,40406859,TRUE
38437485,281004951,467,28,111,62,1,281004951,TRUE
38438834,24346665,45,30,1,235,10,24346665,TRUE
38452895,248726708,52,30,12,116,3,248726708,FALSE
38454605,50386622,42,28,5,98,6,50386622,FALSE
38458992,93464148,77,28,1,161,2,93464148,FALSE
38462607,240620471,40,2,37,339,2,240620471,TRUE
38465173,293274089,135,28,34,86,1,293274089,TRUE
38466354,292527083,170,1,50,266,4,292527083,TRUE
38468903,48649427,163,28,0,179,1,48649427,FALSE
38482157,259848607,204,28,3,358,4,259848607,FALSE
38485016,169697179,194,30,1,234,29,169697179,FALSE
38496650,223221924,88,100,9,99,2,223221924,TRUE
38509496,160171162,45,2,0,71,3,160171162,FALSE
38511101,160171162,39,2,2,44,3,160171162,FALSE
38517875,293711561,296,30,0,365,1,293711561,FALSE
38520275,280754761,65,3,67,72,3,280754761,FALSE
38521111,263529189,59,28,13,0,1,263529189,FALSE
38522985,249994142,175,28,20,89,2,249994142,FALSE
38523650,228793542,180,30,2,0,6,228793542,FALSE
38525757,148787014,80,28,3,340,1,148787014,FALSE
38526551,35570115,89,28,2,0,1,35570115,TRUE
38536456,290530234,1348,28,0,365,1,290530234,FALSE
38540236,8540894,321,60,3,0,14,8540894,TRUE
38543578,65275174,65,31,0,0,1,65275174,FALSE
38546957,17705073,115,29,9,0,2,17705073,FALSE
38551584,294143594,81,28,0,179,1,294143594,FALSE
38551599,280754761,65,3,91,71,3,280754761,FALSE
38554987,294175300,250,28,6,365,1,294175300,FALSE
38564993,224191235,40,28,3,0,1,224191235,FALSE
38568930,28748491,80,28,40,37,1,28748491,TRUE
38569602,47273787,110,28,66,4,1,47273787,TRUE
38570080,81386576,20,28,1,0,1,81386576,FALSE
38580778,16435332,199,30,4,202,2,16435332,FALSE
38583924,294416777,400,28,24,89,1,294416777,FALSE
38584474,223221924,85,29,5,217,2,223221924,TRUE
38591909,97447353,288,28,0,363,1,97447353,FALSE
38596569,294519576,40,30,26,0,3,294519576,FALSE
38619512,164338870,59,28,2,0,1,164338870,FALSE
38625681,288699462,59,28,32,166,5,288699462,TRUE
38626579,135718015,299,28,16,365,38,135718015,FALSE
38627777,242813986,55,2,22,90,2,242813986,FALSE
